listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
42824363,505612889150942872,2021-11-28,189219447,Maroš,"if you want spend all day out to see stockholm that place is suited for you, nice, clean, Tube is close so you cam get to the center. <br/>easy to check in/out, easy peasy straight communication, i recommend for sure.",1
368952,16305023,2014-07-25,14653613,Levente,"Here in neighborhood houses style is like in USA.  No fences. Located for forest.<br/><br/>Breakfast just after arrived at location. One time.<br/><br/>No access see TV. She said to me: ""stai at your room.""<br/><br/>Anything else is good. I have all I need . Very good bed. I use free bike. I so happy to biking in  Älta.  Good comunication. Dog and cat is so friendly. ",0
35982183,727449493,2021-01-29,60546793,Mërgim,The place was really good. 5/5 stars,1
1369232,277029666,2018-06-15,181868346,Tamara,The location is about 20 min metro ride from city center and literally a 2-3 min walk from the apartment to the stop. It was clean & the host provided all the necessary toiletries. Our host was flexible (i.e. left door open because we arrived a little later than expected) & very kind. Definitely enjoyed our visit & stay!,1
20038562,282353617,2018-06-27,10653855,Smita,"Well I had stayed there before and to be honest was quite dreading coming back.My other airbnb experiences on that trip had been bright and wonderful. But this host's cancellation policy was strict and I would get no refund . So as I had only one night to spend before my flight home I decided to go with it. The thing is the neighbours severely object  to airbnb and so the guests are put under severe constraints. Even turning the key in the lock would disturb them. Talking is a no no. The neighbours themselves make a lot of noise as is normal anywhere. but they are legit , I guess !<br/>I am a superhost myself and so I really hate to have to state negative  things The host herself is quite sweet. But it would help if she kept a hot jug and some tea coffee sugar. There is nothing. Only some teas left behind by other guests.No sugar in the house !  But nice of her to leave a bowl of cherries for me.The amenities are minimal and completely outdated. There is a plastic pipe going from under the potty to the water inlet. What made me really uncomfortable is that despite all this the host makes you sign a document which states that you will pay an amount outside of the airbnb resolution centre if amenities are damaged !  I seemed reluctant to sign because the amenities were minimal and could have done with refurbishing  .She said signing was not mandatory but   argued and  I knew beyond a point she would not relent till the night was up.So I signed .Location is great though so if you are ok with other constraints .",0
30165763,428461154,2019-03-25,25190713,Jonas,"Great apartment, at close to perfect location",1
1021766626181931262,1089073074449365736,2024-02-11,418611128,Maia,"Fast communication, excellent flat (better than the pictures even!) and perfect location. 100% worth the money!",1
20436363,414949189417690091,2021-07-26,4949284,Steen,Daniels apartment is nice. we stayed 4 and it was okay.,1
838222525129982691,1163630039975096857,2024-05-24,141464060,Cintia,"We had a lovely stay at the flat, thank you",1
50839801,728102391453623153,2022-10-01,93220421,Tariq,"Great well serviced place, ideal location for exploring Stockholm. Fantastic communication and accommodating host!! As long as you are okay with the flights of stairs, this is the place to stay if visiting the city for the first time. Will definitely be looking to stay again! 👍",1
930076298701586699,1075960024949782896,2024-01-24,74416295,Louise,"Me, my husband and our two sons aged 6 and 8 stayed at Alicia's place during the winter in January. <br/>Alicia's place is beautiful! <br/>It is tastefully decorated and has everything you need for a long or short stay. <br/>The kitchen is very well equipped. The appliances are all good quality, including oven, combi microwave oven, induction hotplates, dishwasher, and a very good Washing machine/dryer combo hidden neatly in the kitchen. <br/>Alicia provided clean, fresh, and comfortable beds, linen, pillows, and towels.<br/>Although the nicely renovated apartment that still has touches of old-world charm is lovely, the true show stopper is the views from the windows looking out over the snow-covered rooftops of Gamla Stan. <br/>Everything was as described. Getting there and check-in was a breeze, and you simplycan't beat the location. <br/>Shops, restaurants, cafes, and  pubs are all on your doorstep. The Royal Palace and other well-known tourist destinations are within walking distance.",1
15005150,141177550,2017-04-02,2593868,Jyri,"We had a nice stay at Pär's and Regina's place. The location was perfect for us and the apartment was tidy and peaceful. We didn't meet the hosts in person, but the communication was very easy. We'd be happy to recommend this place to our friends.",1
36780237,504632427,2019-08-08,118409330,Mark,Jessica and Sonia are amazingly friendly hosts with lots and lots of great tips about what to do and where to eat in Stockholm! Just an all-round great experience!,1
1039197161191778581,1213715859935345809,2024-08-01,46216111,Jan,Cosy and clean apartment. Comfortable bed.,1
40450649,836784675169182016,2023-02-28,288320695,Francesca,Great location and apartment was clean and nice.,1
46752010,554148852333531064,2022-02-03,182211091,Søren Østergaard,A very pleasant stay.,1
925873835836759561,970905329762610390,2023-09-01,532338250,Gaute,Nice place and super nice host,1
7630447,167065905,2017-07-05,51037233,Cyril,"Malin was really prepared for our trip. In my opinion is a good location for children and city trip with access to the metro , five minutes by foot and center around 10 minutes ",1
35907641,722995864512037537,2022-09-24,477578602,Steffen,Beautiful house in Stockholm with easy access to the subway to explore the city.<br/>Recommended if you’re looking to stay in a classic Swedish house in a quiet area away from the noise of the center.,1
50871663,793271343983013449,2022-12-30,144729906,Melanie,Modern flat with nice room layout and plenty of space. Camilla was very friendly and always keen to help.,1
53456605,990407339487682202,2023-09-28,22232514,Aaron,"This is the best Airbnb I’ve stayed at. It’s in a great location and while centrally located it’s still a quiet place to stay. The apartment is very impressive, very clean and looks just like the photos. William was quick to respond to messages and very helpful.",1
35671640,491437201,2019-07-20,200576627,Lorenzo,The apartment is a short walk to the Nobel Museum. You have to go up three flights of stairs but that is very common and well worth the stay. We loved the location and wished we could have stayed longer. Very quiet and private. Highly recommend.,1
